article_id,outlet,sentence,mention,label,probability
245,NYT,"While the disclosure of Ms. Biden’s diary was largely ignored, some far right outlets and supporters of Mr. Trump jumped on the news of the diary as further evidence that Mr. Biden was unfit to be president.",Trump,negative,0.7359
245,NYT,Mr. Trump used Twitter to send or promote positive comments about Project Veritas at least six times in the last two years of his presidency.,Trump,positive,0.7959
245,NYT,"Mr. Trump boosted Project Veritas content even before he became president, and shortly after he announced his campaign for president in 2015, Mr. O’Keefe visited Trump Tower and showed Mr. Trump footage he was intending to release to damage Hillary Clinton, the most likely Democratic nominee.",Trump,negative,0.7462
245,NYT,"Mr. Trump boosted Project Veritas content even before he became president, and shortly after he announced his campaign for president in 2015, Mr. O’Keefe visited Trump Tower and showed Mr. Trump footage he was intending to release to damage Hillary Clinton, the most likely Democratic nominee.",Trump,negative,0.7462
245,NYT,"Mr. Trump boosted Project Veritas content even before he became president, and shortly after he announced his campaign for president in 2015, Mr. O’Keefe visited Trump Tower and showed Mr. Trump footage he was intending to release to damage Hillary Clinton, the most likely Democratic nominee.",Trump,negative,0.7462
246,NYT,"Nicholas Fandos, in Washington Congress confirmed Joe Biden’s victory, defying a mob that stormed the Capitol after being egged on by President Trump.",President Trump,negative,0.8913
246,NYT,"Astead Herndon, in Atlanta Jan. 6, 2021 Today encapsulated the politics of progress and grievance that have defined the Trump years: Senate wins for Warnock and Ossoff, and a mob at the Capitol.",Trump,negative,0.7861
246,NYT,"A mob of people loyal to President Trump stormed the Capitol, halting Congress’s counting of the electoral votes to confirm President-elect Joseph R. Biden Jr.’s victory.",President Trump,negative,0.6273
246,NYT,"Read more › Reid Epstein, in Washington Nov. 30, 2020 The chairwoman of the Wisconsin Elections Commission has certified Biden as the winner in Wisconsin, formalizing his narrow victory in a state Trump carried four years ago.",Trump,neutral,0.6874
246,NYT,"Read more › Glenn Thrush, in Washington Nov. 30, 2020 Arizona has officially certified Biden’s narrow victory in the state, further undermining Trump’s efforts to portray his decisive national loss as a matter still under dispute.",Trump,negative,0.9436
246,NYT,"Read more › Michael D. Shear, in Washington Nov. 23, 2020 President Trump authorized his government to begin the transition to President-elect Joseph R. Biden Jr.’s administration.",President Trump,neutral,0.8807
247,NYT,"Nicholas Fandos, in Washington Congress confirmed Joe Biden’s victory, defying a mob that stormed the Capitol after being egged on by President Trump.",President Trump,negative,0.8913
247,NYT,"Astead Herndon, in Atlanta Jan. 6, 2021 Today encapsulated the politics of progress and grievance that have defined the Trump years: Senate wins for Warnock and Ossoff, and a mob at the Capitol.",Trump,negative,0.7861
247,NYT,"A mob of people loyal to President Trump stormed the Capitol, halting Congress’s counting of the electoral votes to confirm President-elect Joseph R. Biden Jr.’s victory.",President Trump,negative,0.6273
247,NYT,"Read more › Reid Epstein, in Washington Nov. 30, 2020 The chairwoman of the Wisconsin Elections Commission has certified Biden as the winner in Wisconsin, formalizing his narrow victory in a state Trump carried four years ago.",Trump,neutral,0.6874
247,NYT,"Read more › Glenn Thrush, in Washington Nov. 30, 2020 Arizona has officially certified Biden’s narrow victory in the state, further undermining Trump’s efforts to portray his decisive national loss as a matter still under dispute.",Trump,negative,0.9436
247,NYT,"Read more › Michael D. Shear, in Washington Nov. 23, 2020 President Trump authorized his government to begin the transition to President-elect Joseph R. Biden Jr.’s administration.",President Trump,neutral,0.8807
248,NYT,"Nicholas Fandos, in Washington Congress confirmed Joe Biden’s victory, defying a mob that stormed the Capitol after being egged on by President Trump.",President Trump,negative,0.8913
248,NYT,"Astead Herndon, in Atlanta Jan. 6, 2021 Today encapsulated the politics of progress and grievance that have defined the Trump years: Senate wins for Warnock and Ossoff, and a mob at the Capitol.",Trump,negative,0.7861
248,NYT,"A mob of people loyal to President Trump stormed the Capitol, halting Congress’s counting of the electoral votes to confirm President-elect Joseph R. Biden Jr.’s victory.",President Trump,negative,0.6273
248,NYT,"Read more › Reid Epstein, in Washington Nov. 30, 2020 The chairwoman of the Wisconsin Elections Commission has certified Biden as the winner in Wisconsin, formalizing his narrow victory in a state Trump carried four years ago.",Trump,neutral,0.6874
248,NYT,"Read more › Glenn Thrush, in Washington Nov. 30, 2020 Arizona has officially certified Biden’s narrow victory in the state, further undermining Trump’s efforts to portray his decisive national loss as a matter still under dispute.",Trump,negative,0.9436
248,NYT,"Read more › Michael D. Shear, in Washington Nov. 23, 2020 President Trump authorized his government to begin the transition to President-elect Joseph R. Biden Jr.’s administration.",President Trump,neutral,0.8807
249,NYT,"See the latest: +1.2 Trump +3.4 Trump More than half of the counties in Florida — a must-win battleground for President Trump — swung further right, allowing him to win the state with a margin that is nearly three times what he had four years ago.",Trump,positive,0.8362
249,NYT,"See the latest: +1.2 Trump +3.4 Trump More than half of the counties in Florida — a must-win battleground for President Trump — swung further right, allowing him to win the state with a margin that is nearly three times what he had four years ago.",Trump,positive,0.8362
249,NYT,"See the latest: +1.2 Trump +3.4 Trump More than half of the counties in Florida — a must-win battleground for President Trump — swung further right, allowing him to win the state with a margin that is nearly three times what he had four years ago.",President Trump,positive,0.8068
249,NYT,"Joseph R. Biden Jr. did well in Pinellas, home to St. Petersburg, which twice supported Barack Obama for president before voting for Mr. Trump in 2016.",Trump,neutral,0.8567
249,NYT,"Mr. Biden flipped a large county — Duval, home of Jacksonville — which Mr. Trump won by a slight margin in 2016.",Trump,neutral,0.574
249,NYT,"Mr. Biden underperformed in many precincts with a majority Hispanic population, particularly those in the Cuban-American communities of Miami-Dade County, which overwhelmingly supported Mr. Trump.",Trump,positive,0.6571
249,NYT,More Trump → ← More Biden Less Hispanic More Hispanic Colored circles are precincts in Cuban-majority areas in Miami-Dade County Circles are sized by vote count.,Trump,neutral,0.8163
249,NYT,"The surge among Cuban-American voters boosted Mr. Trump’s vote totals in the county, where he picked up  nearly 200,000 more votes than four years ago.",Trump,positive,0.9086
249,NYT,"Outlined areas are majority Cuban Hialeah 3,000 VOTES Miami Beach Circles show size of lead for Trump or Biden in each precinct 1,000 Miami Kendall Miami-Dade County FLA.",Trump,positive,0.6045
249,NYT,Miami-Dade County Atlantic Ocean Outlined areas are majority Cuban Hialeah Miami Beach Circles show size of lead for Trump or Biden in each precinct.,Trump,positive,0.5954
249,NYT,Miami-Dade County Circles show size of lead for Trump or Biden in each precinct.,Trump,neutral,0.5182
250,NYT,"No, Dominion voting machines did not delete Trump votes.",Trump,neutral,0.5934
250,NYT,"Jack Nicas President Trump on Thursday spread new baseless claims about Dominion Voting Systems , which makes software that local governments around the nation use to help run their elections, fueling a conspiracy theory that Dominion “ software glitches ” changed vote tallies in Michigan and Georgia last week.",President Trump,negative,0.977
250,NYT,"Right-wing voices across the internet this week have claimed incorrectly that Dominion was responsible for mistakes in vote counts, and Mr. Trump shared a Breitbart article on Twitter that incorrectly tied the Michigan issues to separate problems in Georgia.",Trump,negative,0.9295
